session_id,station_name,line,session_date,session_hour,duration_min,data_mb,anonymised_user_token,device_type,os_type,gdpr_consent,retention_flag,data_tier
TFL-0000794,Liverpool Street,Victoria,2023-06-03,8,88,22.32,TFL-757033-ANON,Laptop,iOS,Yes,Purged,Sensitive
TFL-0000795,King's Cross,Victoria,2024-03-10,11,100,99.2,TFL-648564-ANON,Tablet,macOS,No,Retain,Sensitive
TFL-0000796,Victoria,Northern,2023-02-11,17,82,415.21,TFL-878679-ANON,Mobile,macOS,No,Purge_Pending,Public
TFL-0000797,Waterloo,Central,2023-01-24,18,99,0.8,TFL-754007-ANON,Tablet,Android,Yes,Purge_Pending,Sensitive
TFL-0000798,Heathrow T1,Victoria,2023-05-30,13,120,196.13,TFL-448059-ANON,Mobile,Windows,Yes,Purge_Pending,Internal
TFL-0000799,Waterloo,Circle,2024-02-03,15,61,491.39,TFL-492495-ANON,Mobile,macOS,Yes,Retain,Internal
TFL-0000800,Heathrow T1,Circle,2023-10-04,5,54,167.03,TFL-649734-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0000801,Canary Wharf,District,2024-08-06,16,7,378.74,TFL-357306-ANON,Mobile,macOS,No,Purge_Pending,Public
TFL-0000802,Heathrow T1,Central,2023-11-01,12,106,447.09,TFL-474092-ANON,Mobile,Android,No,Retain,Sensitive
TFL-0000803,Paddington,Northern,2024-09-20,5,64,396.17,TFL-664756-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0000804,Paddington,Jubilee,2024-07-18,7,83,345.48,TFL-314554-ANON,Mobile,Android,Yes,Retain,Public
TFL-0000805,London Bridge,Northern,2024-01-23,9,48,123.47,TFL-282634-ANON,Mobile,iOS,Yes,Purged,Internal
TFL-0000806,Paddington,Jubilee,2024-02-05,15,82,106.09,TFL-718954-ANON,Tablet,iOS,No,Purged,Sensitive
TFL-0000807,King's Cross,Elizabeth,2024-09-02,4,6,451.5,TFL-732755-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0000808,Heathrow T1,Elizabeth,2024-10-13,22,101,61.73,TFL-947791-ANON,Mobile,iOS,No,Purged,Public
TFL-0000809,King's Cross,Victoria,2024-04-01,2,104,163.96,TFL-929817-ANON,Laptop,iOS,Yes,Retain,Public
TFL-0000810,King's Cross,Circle,2024-06-11,9,98,150.38,TFL-159827-ANON,Mobile,Android,Yes,Retain,Sensitive
TFL-0000811,Waterloo,Victoria,2024-07-24,20,9,25.27,TFL-184931-ANON,Mobile,iOS,No,Retain,Sensitive
TFL-0000812,Liverpool Street,Piccadilly,2023-10-14,1,92,238.25,TFL-531741-ANON,Tablet,Windows,No,Purged,Public
TFL-0000813,Victoria,District,2024-03-30,16,31,494.99,TFL-297373-ANON,Tablet,Windows,No,Retain,Public
TFL-0000814,Paddington,Central,2023-10-29,4,23,98.72,TFL-298682-ANON,Tablet,iOS,Yes,Purged,Public
TFL-0000815,Liverpool Street,Jubilee,2023-03-02,6,82,485.84,TFL-521524-ANON,Laptop,iOS,No,Purged,Sensitive
TFL-0000816,Stratford,District,2024-07-24,12,29,54.13,TFL-268545-ANON,Tablet,iOS,No,Purged,Public
TFL-0000817,Canary Wharf,District,2024-08-09,10,116,228.04,TFL-560225-ANON,Mobile,iOS,No,Purge_Pending,Internal
TFL-0000818,London Bridge,Circle,2023-06-18,0,80,441.26,TFL-590245-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0000819,Victoria,Elizabeth,2024-06-30,17,105,446.7,TFL-669953-ANON,Tablet,iOS,Yes,Purged,Public
TFL-0000820,King's Cross,Victoria,2024-02-10,21,97,407.95,TFL-534170-ANON,Laptop,iOS,No,Purge_Pending,Sensitive
TFL-0000821,Waterloo,Northern,2024-01-11,5,112,480.43,TFL-565794-ANON,Tablet,Windows,Yes,Retain,Public
TFL-0000822,Victoria,Victoria,2023-09-23,4,84,86.09,TFL-401962-ANON,Mobile,iOS,No,Purge_Pending,Public
TFL-0000823,Canary Wharf,Northern,2024-12-24,22,98,283.74,TFL-139082-ANON,Mobile,iOS,Yes,Retain,Internal
TFL-0000824,King's Cross,Piccadilly,2024-02-06,11,38,297.94,TFL-107079-ANON,Mobile,iOS,No,Retain,Public
TFL-0000825,King's Cross,Jubilee,2023-08-09,23,35,422.76,TFL-591853-ANON,Tablet,Windows,No,Purge_Pending,Public
TFL-0000826,Victoria,Circle,2024-12-13,16,29,282.78,TFL-658871-ANON,Tablet,iOS,Yes,Purged,Sensitive
TFL-0000827,Paddington,District,2023-07-27,19,90,69.33,TFL-220255-ANON,Tablet,Android,Yes,Retain,Internal
TFL-0000828,Waterloo,Victoria,2024-08-20,8,42,225.06,TFL-576372-ANON,Laptop,Android,Yes,Retain,Public
TFL-0000829,Euston,Elizabeth,2023-03-24,12,74,217.97,TFL-142387-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0000830,Stratford,Central,2023-07-31,4,12,448.08,TFL-709525-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0000831,London Bridge,Victoria,2024-07-23,22,107,327.63,TFL-215904-ANON,Laptop,Windows,Yes,Purged,Sensitive
TFL-0000832,Stratford,Victoria,2023-06-17,21,33,361.72,TFL-439285-ANON,Mobile,Windows,Yes,Retain,Public
TFL-0000833,Canary Wharf,District,2023-05-31,4,52,453.87,TFL-214063-ANON,Tablet,Windows,No,Purged,Internal
TFL-0000834,Waterloo,Victoria,2024-03-06,22,12,460.16,TFL-663850-ANON,Mobile,Windows,Yes,Purged,Internal
TFL-0000835,London Bridge,District,2023-04-07,6,59,386.65,TFL-969691-ANON,Tablet,Android,Yes,Retain,Public
TFL-0000836,Canary Wharf,Central,2024-09-04,23,10,21.61,TFL-424785-ANON,Mobile,iOS,No,Purge_Pending,Public
TFL-0000837,Victoria,District,2024-09-05,2,78,45.35,TFL-610006-ANON,Tablet,Android,Yes,Purged,Internal
TFL-0000838,London Bridge,Circle,2023-11-22,14,24,121.14,TFL-549390-ANON,Mobile,Android,No,Retain,Sensitive
TFL-0000839,Heathrow T1,Northern,2023-11-24,2,57,213.79,TFL-527892-ANON,Mobile,macOS,Yes,Purged,Public
TFL-0000840,King's Cross,Central,2023-10-13,23,67,462.55,TFL-308491-ANON,Mobile,Windows,No,Retain,Sensitive
TFL-0000841,King's Cross,Circle,2023-07-07,16,105,423.31,TFL-843205-ANON,Mobile,macOS,Yes,Purged,Sensitive
TFL-0000842,Waterloo,Circle,2024-06-16,15,119,266.11,TFL-756112-ANON,Laptop,iOS,Yes,Purged,Sensitive
TFL-0000843,Paddington,Piccadilly,2023-01-19,3,107,434.19,TFL-557169-ANON,Laptop,Android,No,Retain,Internal
TFL-0000844,Heathrow T1,Piccadilly,2024-06-08,1,86,229.74,TFL-462122-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0000845,Stratford,Northern,2024-02-25,23,48,499.76,TFL-973375-ANON,Laptop,Android,No,Retain,Sensitive
TFL-0000846,Liverpool Street,Elizabeth,2024-04-13,17,86,452.49,TFL-980859-ANON,Laptop,Windows,Yes,Retain,Sensitive
TFL-0000847,Euston,Northern,2024-01-15,8,54,214.76,TFL-759482-ANON,Mobile,iOS,Yes,Purged,Internal
TFL-0000848,Heathrow T1,Central,2024-06-16,0,73,8.7,TFL-295531-ANON,Tablet,iOS,No,Purged,Public
TFL-0000849,Waterloo,Circle,2024-07-04,8,51,218.68,TFL-680862-ANON,Mobile,iOS,Yes,Retain,Public
TFL-0000850,Waterloo,Central,2024-02-12,14,119,58.94,TFL-310503-ANON,Laptop,iOS,No,Purged,Internal
TFL-0000851,Victoria,District,2023-03-05,10,64,49.39,TFL-300827-ANON,Tablet,macOS,Yes,Purge_Pending,Internal
TFL-0000852,Canary Wharf,District,2023-10-27,20,37,395.65,TFL-607713-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0000853,King's Cross,Central,2024-04-08,16,93,55.58,TFL-367066-ANON,Laptop,iOS,Yes,Retain,Internal
TFL-0000854,King's Cross,Piccadilly,2024-04-28,19,40,471.36,TFL-557944-ANON,Mobile,Windows,No,Purged,Internal
TFL-0000855,Heathrow T1,Victoria,2023-03-29,6,82,323.09,TFL-211783-ANON,Tablet,macOS,Yes,Retain,Internal
TFL-0000856,Waterloo,Circle,2024-08-03,19,114,349.73,TFL-558356-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0000857,Victoria,Elizabeth,2023-04-18,6,6,22.26,TFL-394162-ANON,Mobile,macOS,Yes,Purge_Pending,Internal
TFL-0000858,Liverpool Street,Piccadilly,2023-02-19,7,49,230.23,TFL-165625-ANON,Laptop,macOS,No,Purge_Pending,Public
TFL-0000859,Liverpool Street,Elizabeth,2023-11-30,18,97,320.18,TFL-428154-ANON,Tablet,iOS,Yes,Retain,Sensitive
TFL-0000860,Waterloo,Circle,2024-06-09,1,55,279.69,TFL-828595-ANON,Laptop,macOS,Yes,Retain,Internal
TFL-0000861,Liverpool Street,District,2024-12-12,6,30,24.99,TFL-284947-ANON,Mobile,Android,Yes,Purge_Pending,Public
TFL-0000862,Euston,Victoria,2024-08-01,18,44,247.71,TFL-415907-ANON,Mobile,iOS,No,Purged,Internal
TFL-0000863,King's Cross,Jubilee,2023-06-28,16,72,286.12,TFL-563930-ANON,Tablet,iOS,Yes,Purge_Pending,Public
TFL-0000864,Victoria,Circle,2023-07-16,2,65,225.59,TFL-301050-ANON,Tablet,Android,Yes,Retain,Internal
TFL-0000865,London Bridge,Elizabeth,2024-04-21,12,117,268.73,TFL-902514-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0000866,Liverpool Street,Piccadilly,2024-03-11,11,25,447.1,TFL-359510-ANON,Mobile,Windows,Yes,Retain,Sensitive
TFL-0000867,Paddington,Jubilee,2023-01-02,8,92,287.08,TFL-393096-ANON,Tablet,iOS,No,Retain,Internal
TFL-0000868,Canary Wharf,Northern,2023-03-21,4,85,424.91,TFL-771526-ANON,Mobile,Android,Yes,Purged,Internal
TFL-0000869,Heathrow T1,Northern,2023-08-10,12,62,4.58,TFL-786327-ANON,Tablet,Windows,Yes,Retain,Sensitive
TFL-0000870,Euston,Victoria,2024-10-29,6,8,489.87,TFL-273215-ANON,Tablet,iOS,No,Retain,Internal
TFL-0000871,Stratford,Jubilee,2024-10-17,3,40,7.92,TFL-719902-ANON,Tablet,Android,No,Purged,Internal
TFL-0000872,Liverpool Street,Circle,2023-12-22,22,117,204.27,TFL-521459-ANON,Tablet,Windows,Yes,Purge_Pending,Internal
TFL-0000873,Liverpool Street,Circle,2024-08-01,16,41,92.32,TFL-876992-ANON,Tablet,Android,No,Purged,Sensitive
TFL-0000874,Waterloo,Circle,2023-04-05,3,57,210.86,TFL-823367-ANON,Mobile,iOS,Yes,Retain,Public
TFL-0000875,Heathrow T1,Elizabeth,2024-01-31,3,29,459.06,TFL-282319-ANON,Tablet,macOS,No,Purged,Public
TFL-0000876,Euston,Jubilee,2024-09-30,9,50,226.61,TFL-598247-ANON,Mobile,macOS,No,Purged,Sensitive
TFL-0000877,Liverpool Street,Northern,2024-12-12,11,40,196.29,TFL-601761-ANON,Mobile,macOS,No,Purge_Pending,Sensitive
TFL-0000878,Waterloo,Elizabeth,2023-01-18,0,101,175.34,TFL-411628-ANON,Laptop,macOS,Yes,Retain,Public
TFL-0000879,King's Cross,Elizabeth,2023-09-17,18,96,448.34,TFL-995075-ANON,Tablet,macOS,Yes,Retain,Public
TFL-0000880,Liverpool Street,District,2023-08-12,10,102,310.99,TFL-592859-ANON,Laptop,macOS,No,Retain,Public
TFL-0000881,King's Cross,Jubilee,2024-11-03,6,96,486.31,TFL-130039-ANON,Laptop,macOS,Yes,Purged,Sensitive
TFL-0000882,Euston,Piccadilly,2024-06-26,16,33,215.13,TFL-802809-ANON,Tablet,macOS,Yes,Retain,Public
TFL-0000883,Heathrow T1,District,2024-06-28,0,83,85.56,TFL-331797-ANON,Tablet,iOS,Yes,Purge_Pending,Public
TFL-0000884,Waterloo,Elizabeth,2023-12-21,10,72,80.64,TFL-418469-ANON,Laptop,Android,No,Retain,Public
TFL-0000885,London Bridge,District,2023-04-17,17,97,340.49,TFL-500496-ANON,Laptop,macOS,No,Retain,Public
TFL-0000886,King's Cross,Circle,2024-03-17,2,21,257.07,TFL-603302-ANON,Tablet,Windows,Yes,Retain,Public
TFL-0000887,Victoria,District,2023-08-14,2,91,305.97,TFL-709163-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0000888,Liverpool Street,District,2023-10-21,21,71,396.69,TFL-680434-ANON,Mobile,macOS,Yes,Purged,Public
TFL-0000889,Victoria,Jubilee,2024-10-01,19,8,494.85,TFL-346191-ANON,Tablet,macOS,No,Purged,Public
TFL-0000890,King's Cross,Jubilee,2023-04-18,13,44,124.86,TFL-767949-ANON,Tablet,Android,Yes,Purge_Pending,Sensitive
TFL-0000891,Heathrow T1,Elizabeth,2023-08-29,6,63,14.51,TFL-582401-ANON,Laptop,iOS,Yes,Retain,Sensitive
TFL-0000892,Paddington,Circle,2024-12-23,3,17,456.61,TFL-352362-ANON,Tablet,Android,No,Retain,Public
TFL-0000893,Victoria,Elizabeth,2023-04-01,5,60,303.89,TFL-894118-ANON,Mobile,Android,Yes,Purge_Pending,Public
TFL-0000894,Stratford,District,2024-02-07,19,40,11.78,TFL-853368-ANON,Tablet,macOS,Yes,Retain,Sensitive
TFL-0000895,Victoria,Jubilee,2023-01-17,15,63,93.13,TFL-572644-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0000896,Canary Wharf,District,2024-08-14,10,5,465.35,TFL-507530-ANON,Laptop,Windows,Yes,Retain,Internal
TFL-0000897,London Bridge,District,2024-07-14,19,58,186.69,TFL-221215-ANON,Tablet,iOS,Yes,Purged,Internal
TFL-0000898,Waterloo,Elizabeth,2024-06-05,15,56,489.52,TFL-184642-ANON,Tablet,macOS,No,Retain,Public
TFL-0000899,Euston,Jubilee,2023-04-14,22,38,12.28,TFL-561817-ANON,Laptop,iOS,Yes,Purged,Internal
TFL-0000900,Canary Wharf,Piccadilly,2024-04-12,3,14,443.48,TFL-344420-ANON,Tablet,Windows,Yes,Purged,Public
TFL-0000901,Euston,Jubilee,2023-07-21,0,66,357.79,TFL-486965-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0000902,Euston,Circle,2023-07-13,22,1,20.53,TFL-309888-ANON,Laptop,Android,No,Retain,Public
TFL-0000903,Canary Wharf,District,2023-07-08,4,9,236.59,TFL-142989-ANON,Mobile,Windows,No,Retain,Sensitive
TFL-0000904,Waterloo,Northern,2024-04-03,0,20,377.05,TFL-157203-ANON,Tablet,Windows,No,Purge_Pending,Internal
TFL-0000905,Paddington,Northern,2024-04-29,18,8,30.96,TFL-314088-ANON,Tablet,Windows,No,Retain,Internal
TFL-0000906,Canary Wharf,Piccadilly,2024-03-26,16,57,441.73,TFL-182894-ANON,Tablet,Android,No,Purged,Internal
TFL-0000907,London Bridge,Central,2024-08-09,8,95,137.44,TFL-746109-ANON,Tablet,Android,No,Retain,Sensitive
TFL-0000908,Stratford,Northern,2024-06-01,13,85,192.62,TFL-705718-ANON,Laptop,Android,No,Purge_Pending,Public
TFL-0000909,Waterloo,District,2023-02-19,10,18,248.94,TFL-524117-ANON,Mobile,Android,Yes,Retain,Public
TFL-0000910,Waterloo,Jubilee,2023-12-08,23,83,278.16,TFL-774531-ANON,Laptop,iOS,No,Retain,Internal
TFL-0000911,Stratford,Jubilee,2023-10-29,6,111,288.72,TFL-183510-ANON,Tablet,iOS,Yes,Retain,Internal
TFL-0000912,Liverpool Street,Elizabeth,2023-02-14,22,31,425.43,TFL-589996-ANON,Laptop,macOS,Yes,Retain,Public
TFL-0000913,Paddington,District,2023-01-01,3,91,30.18,TFL-144029-ANON,Mobile,Windows,Yes,Purge_Pending,Internal
TFL-0000914,Heathrow T1,Circle,2024-09-10,2,44,303.78,TFL-405411-ANON,Mobile,Windows,Yes,Retain,Public
TFL-0000915,King's Cross,Victoria,2024-06-21,3,102,1.54,TFL-643267-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0000916,King's Cross,Piccadilly,2024-01-31,8,6,89.73,TFL-922625-ANON,Laptop,Android,Yes,Purged,Sensitive
TFL-0000917,Liverpool Street,Victoria,2023-06-06,17,51,327.3,TFL-564672-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0000918,King's Cross,Victoria,2023-05-22,5,68,333.45,TFL-965435-ANON,Tablet,Android,Yes,Purged,Internal
TFL-0000919,Stratford,District,2023-08-18,14,80,441.94,TFL-133134-ANON,Mobile,Windows,Yes,Purged,Public
TFL-0000920,London Bridge,Jubilee,2023-04-02,2,64,415.93,TFL-546529-ANON,Laptop,Android,No,Purged,Public
TFL-0000921,Victoria,Piccadilly,2023-12-18,5,79,98.89,TFL-953718-ANON,Tablet,Android,No,Purge_Pending,Public
TFL-0000922,King's Cross,Central,2024-05-14,12,92,18.05,TFL-255316-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0000923,Heathrow T1,Piccadilly,2024-02-07,10,37,393.82,TFL-462225-ANON,Laptop,Android,No,Purge_Pending,Internal
TFL-0000924,King's Cross,Jubilee,2023-05-18,7,73,288.5,TFL-864687-ANON,Tablet,Windows,No,Purged,Internal
TFL-0000925,Waterloo,Piccadilly,2024-01-25,2,60,299.83,TFL-605940-ANON,Laptop,Android,No,Purged,Public
TFL-0000926,Paddington,Victoria,2023-12-05,12,17,41.5,TFL-651145-ANON,Laptop,Android,No,Retain,Sensitive
TFL-0000927,London Bridge,Jubilee,2024-05-16,10,17,1.75,TFL-610990-ANON,Laptop,iOS,No,Purge_Pending,Sensitive
TFL-0000928,Euston,Victoria,2023-02-10,4,104,446.14,TFL-383550-ANON,Tablet,macOS,Yes,Purged,Sensitive
TFL-0000929,Paddington,District,2023-10-06,11,6,197.29,TFL-417489-ANON,Mobile,Android,Yes,Purged,Internal
TFL-0000930,Victoria,Elizabeth,2024-12-10,8,93,56.11,TFL-442527-ANON,Mobile,macOS,Yes,Purge_Pending,Internal
TFL-0000931,Paddington,Central,2024-09-17,7,39,63.67,TFL-213526-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0000932,Stratford,Piccadilly,2023-10-12,20,40,14.05,TFL-766821-ANON,Mobile,Windows,Yes,Purge_Pending,Public
TFL-0000933,Stratford,District,2023-05-22,22,3,31.26,TFL-734014-ANON,Tablet,Android,Yes,Purged,Internal
TFL-0000934,Canary Wharf,Piccadilly,2024-12-29,9,70,202.08,TFL-780399-ANON,Laptop,macOS,Yes,Retain,Sensitive
TFL-0000935,Heathrow T1,Victoria,2024-09-24,6,109,333.88,TFL-947554-ANON,Tablet,Android,No,Purged,Sensitive
TFL-0000936,Stratford,District,2023-06-04,16,81,255.99,TFL-147438-ANON,Tablet,iOS,No,Purged,Public
TFL-0000937,Stratford,Jubilee,2023-08-18,21,73,183.05,TFL-333305-ANON,Laptop,Android,No,Purged,Public
TFL-0000938,Victoria,Northern,2024-12-23,15,59,285.31,TFL-576891-ANON,Tablet,Windows,No,Purge_Pending,Internal
TFL-0000939,Euston,Victoria,2023-05-25,1,117,368.33,TFL-696523-ANON,Tablet,macOS,No,Purged,Internal
TFL-0000940,Stratford,Piccadilly,2024-06-15,18,61,6.15,TFL-209062-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0000941,Paddington,District,2023-10-16,4,36,282.92,TFL-315164-ANON,Tablet,Windows,Yes,Purged,Sensitive
TFL-0000942,Victoria,Jubilee,2024-01-21,8,23,482.8,TFL-873927-ANON,Laptop,Windows,Yes,Purge_Pending,Sensitive
TFL-0000943,Waterloo,Central,2023-09-28,8,87,108.6,TFL-790927-ANON,Tablet,macOS,Yes,Retain,Sensitive
TFL-0000944,Paddington,Jubilee,2023-07-20,17,3,461.03,TFL-232746-ANON,Laptop,Android,Yes,Retain,Internal
TFL-0000945,King's Cross,Elizabeth,2023-03-19,14,76,258.04,TFL-361473-ANON,Mobile,macOS,Yes,Purge_Pending,Internal
TFL-0000946,London Bridge,District,2024-03-04,6,57,116.49,TFL-838633-ANON,Mobile,Android,Yes,Purge_Pending,Sensitive
TFL-0000947,Waterloo,Piccadilly,2023-10-12,18,60,158.07,TFL-692261-ANON,Mobile,macOS,Yes,Purge_Pending,Sensitive
TFL-0000948,Waterloo,Central,2023-03-12,10,40,62.2,TFL-788189-ANON,Mobile,Windows,Yes,Purge_Pending,Internal
TFL-0000949,Stratford,Piccadilly,2024-02-11,0,107,440.61,TFL-782755-ANON,Mobile,iOS,No,Purge_Pending,Internal
TFL-0000950,Victoria,Piccadilly,2023-05-29,17,109,83.33,TFL-522124-ANON,Tablet,macOS,Yes,Purged,Sensitive
TFL-0000951,Euston,Central,2024-02-18,23,56,265.86,TFL-465206-ANON,Laptop,macOS,No,Purge_Pending,Sensitive
TFL-0000952,Euston,Northern,2024-12-09,14,32,371.68,TFL-552331-ANON,Mobile,Android,No,Retain,Sensitive
TFL-0000953,Liverpool Street,Northern,2023-06-05,12,104,6.21,TFL-895212-ANON,Tablet,Android,Yes,Retain,Sensitive
TFL-0000954,Stratford,District,2024-10-17,4,47,225.49,TFL-848099-ANON,Mobile,Windows,Yes,Retain,Public
TFL-0000955,Victoria,Victoria,2024-11-20,9,53,367.18,TFL-726451-ANON,Mobile,iOS,No,Retain,Internal
TFL-0000956,Paddington,Piccadilly,2023-09-30,7,96,382.68,TFL-716253-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0000957,Waterloo,Elizabeth,2023-10-05,6,28,23.81,TFL-760919-ANON,Tablet,macOS,No,Retain,Internal
TFL-0000958,Euston,District,2024-01-07,5,26,191.42,TFL-476012-ANON,Tablet,macOS,Yes,Retain,Sensitive
TFL-0000959,Liverpool Street,Jubilee,2023-04-08,10,93,275.31,TFL-439401-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0000960,King's Cross,Central,2023-11-15,16,33,47.25,TFL-196614-ANON,Laptop,Android,No,Purge_Pending,Internal
TFL-0000961,Victoria,Northern,2023-09-14,2,63,413.45,TFL-963618-ANON,Laptop,Android,No,Purge_Pending,Public
TFL-0000962,Heathrow T1,Circle,2024-07-28,18,44,302.16,TFL-469386-ANON,Laptop,macOS,No,Purged,Public
TFL-0000963,King's Cross,Piccadilly,2023-03-24,19,38,339.08,TFL-466778-ANON,Laptop,Windows,Yes,Purged,Internal
TFL-0000964,Liverpool Street,Elizabeth,2024-01-11,2,67,440.27,TFL-515987-ANON,Mobile,iOS,No,Purged,Sensitive
TFL-0000965,London Bridge,Victoria,2024-11-24,0,14,0.96,TFL-634276-ANON,Tablet,macOS,Yes,Purged,Internal
TFL-0000966,Stratford,Central,2023-01-08,17,6,338.73,TFL-106833-ANON,Laptop,macOS,Yes,Purge_Pending,Public
TFL-0000967,King's Cross,Piccadilly,2023-10-01,20,81,426.34,TFL-531649-ANON,Tablet,Windows,Yes,Purge_Pending,Public
TFL-0000968,Victoria,Northern,2023-10-11,9,28,331.62,TFL-175476-ANON,Laptop,macOS,No,Purged,Public
TFL-0000969,London Bridge,Elizabeth,2023-11-09,13,80,162.6,TFL-697670-ANON,Laptop,Android,No,Retain,Sensitive
TFL-0000970,Waterloo,Jubilee,2023-02-18,4,88,340.38,TFL-773041-ANON,Tablet,macOS,Yes,Retain,Internal
TFL-0000971,London Bridge,District,2023-11-07,8,74,60.77,TFL-639066-ANON,Mobile,iOS,No,Retain,Internal
TFL-0000972,Canary Wharf,Elizabeth,2024-04-15,1,12,114.94,TFL-457611-ANON,Tablet,iOS,Yes,Purged,Internal
TFL-0000973,Victoria,Victoria,2023-07-30,0,102,81.58,TFL-569705-ANON,Mobile,Android,Yes,Purge_Pending,Internal
TFL-0000974,London Bridge,Circle,2023-09-30,0,13,317.62,TFL-378028-ANON,Laptop,macOS,No,Retain,Internal
TFL-0000975,Heathrow T1,Central,2023-11-28,12,90,24.55,TFL-303668-ANON,Tablet,Android,No,Purged,Internal
TFL-0000976,Waterloo,Central,2023-06-04,9,86,421.33,TFL-565387-ANON,Mobile,Windows,No,Purge_Pending,Internal
TFL-0000977,Stratford,Northern,2023-12-15,9,66,351.34,TFL-744403-ANON,Mobile,Android,No,Retain,Internal
TFL-0000978,Liverpool Street,Northern,2024-10-23,13,50,177.7,TFL-785078-ANON,Laptop,Android,Yes,Retain,Public
TFL-0000979,Euston,Elizabeth,2023-11-20,3,44,176.48,TFL-335800-ANON,Mobile,iOS,No,Purge_Pending,Public
TFL-0000980,Stratford,Piccadilly,2024-07-02,16,111,116.49,TFL-816629-ANON,Laptop,macOS,No,Purge_Pending,Public
TFL-0000981,Stratford,Northern,2023-02-05,6,82,341.86,TFL-365422-ANON,Mobile,Windows,No,Retain,Sensitive
TFL-0000982,Waterloo,Piccadilly,2023-10-14,4,78,236.36,TFL-827536-ANON,Tablet,iOS,No,Purged,Sensitive
TFL-0000983,Heathrow T1,Victoria,2024-05-02,11,28,347.9,TFL-178982-ANON,Mobile,macOS,Yes,Purged,Public
TFL-0000984,Canary Wharf,Piccadilly,2023-06-20,12,92,42.48,TFL-221798-ANON,Tablet,Android,Yes,Retain,Internal
TFL-0000985,Waterloo,District,2023-07-07,1,78,142.56,TFL-248028-ANON,Tablet,Android,No,Purged,Sensitive
TFL-0000986,London Bridge,Jubilee,2024-05-02,11,26,405.4,TFL-722768-ANON,Tablet,macOS,No,Retain,Public
TFL-0000987,Victoria,Elizabeth,2023-10-06,5,102,280.55,TFL-396252-ANON,Tablet,macOS,No,Retain,Public
TFL-0000988,Stratford,District,2023-09-25,0,53,428.79,TFL-661150-ANON,Laptop,Android,Yes,Purge_Pending,Sensitive
TFL-0000989,Waterloo,Victoria,2023-01-12,2,118,278.55,TFL-761945-ANON,Laptop,macOS,No,Purged,Internal
TFL-0000990,Euston,Victoria,2024-09-24,9,103,353.1,TFL-223954-ANON,Mobile,Windows,Yes,Purge_Pending,Public
TFL-0000991,Euston,District,2023-11-11,18,81,318.05,TFL-368929-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0000992,King's Cross,Victoria,2024-08-16,2,7,209.24,TFL-560866-ANON,Mobile,Android,Yes,Purge_Pending,Internal
TFL-0000993,Canary Wharf,Victoria,2024-05-10,11,110,139.27,TFL-407218-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0000994,King's Cross,Victoria,2024-09-09,7,99,373.05,TFL-632438-ANON,Tablet,Android,No,Purge_Pending,Public
TFL-0000995,Stratford,Northern,2023-02-15,12,75,448.57,TFL-542268-ANON,Mobile,iOS,No,Purge_Pending,Internal
TFL-0000996,Heathrow T1,Jubilee,2024-10-30,5,94,485.98,TFL-921306-ANON,Laptop,Android,Yes,Purge_Pending,Public
TFL-0000997,Victoria,Elizabeth,2024-04-24,6,66,123.63,TFL-481020-ANON,Mobile,macOS,No,Retain,Internal
TFL-0000998,King's Cross,Northern,2024-02-05,1,69,387.58,TFL-580663-ANON,Tablet,macOS,No,Purge_Pending,Sensitive
TFL-0000999,Heathrow T1,Circle,2024-03-07,10,94,164.18,TFL-559251-ANON,Laptop,macOS,No,Purge_Pending,Sensitive
TFL-0001000,Stratford,Northern,2023-06-29,12,102,486.03,TFL-700439-ANON,Mobile,Windows,Yes,Retain,Sensitive
TFL-0001001,King's Cross,Northern,2023-07-23,11,24,430.06,TFL-235686-ANON,Tablet,iOS,No,Retain,Sensitive
TFL-0001002,Canary Wharf,Piccadilly,2023-10-23,23,11,318.43,TFL-232729-ANON,Laptop,Android,No,Purged,Public
