record_id,state,county,census_block,provider_id,provider_name,technology_code,technology_name,max_down_mbps,max_up_mbps,consumer,business,low_income_area,rural_flag,population_served,median_income,report_date
FCC-0001350,IL,County_39,617734444,PRVDR-886,Spectrum,40,Cable,25,100,1,0,0,1,21346,61361,2023-02-11
FCC-0001351,GA,County_45,610714762,PRVDR-946,Spectrum,70,Fixed Wireless,25,10,0,1,1,1,12771,31527,2023-12-18
FCC-0001352,TX,County_8,218997336,PRVDR-478,Optimum,301,5G NR,250,25,0,0,0,0,49026,75187,2023-07-07
FCC-0001353,IL,County_36,331550579,PRVDR-130,Spectrum,10,DSL,25,5,0,1,0,1,13818,133137,2024-12-17
FCC-0001354,IL,County_71,257689245,PRVDR-476,T-Mobile,50,Fiber,250,3,0,0,0,1,1922,50348,2024-02-28
FCC-0001355,CA,County_47,911068719,PRVDR-365,Verizon,10,DSL,1000,3,0,0,0,0,43916,73216,2023-06-26
FCC-0001356,VA,County_70,502549623,PRVDR-660,T-Mobile,301,5G NR,25,10,0,1,0,1,26284,105216,2024-10-17
FCC-0001357,MI,County_28,795689657,PRVDR-970,Spectrum,300,LTE,250,50,0,0,0,1,16210,83576,2023-03-30
FCC-0001358,VA,County_72,903092043,PRVDR-884,AT&T,70,Fixed Wireless,100,10,1,1,0,0,19118,145020,2024-10-05
FCC-0001359,FL,County_79,474273942,PRVDR-918,T-Mobile,10,DSL,250,5,0,0,0,1,30591,74931,2024-07-11
FCC-0001360,CA,County_39,571129268,PRVDR-797,Spectrum,10,DSL,100,50,0,0,0,1,40942,65098,2023-12-16
FCC-0001361,TX,County_64,458507217,PRVDR-841,Optimum,50,Fiber,250,50,1,1,0,1,5516,109771,2024-08-03
FCC-0001362,AZ,County_58,615962055,PRVDR-173,AT&T,301,5G NR,25,3,0,1,0,0,25398,98891,2023-01-10
FCC-0001363,OH,County_35,260331365,PRVDR-423,Verizon,40,Cable,250,100,1,0,0,0,43211,57695,2024-12-07
FCC-0001364,TX,County_41,130708259,PRVDR-180,AT&T,70,Fixed Wireless,500,100,1,1,0,1,6151,66128,2024-01-20
FCC-0001365,CA,County_13,254701957,PRVDR-255,T-Mobile,300,LTE,50,50,0,0,0,1,35061,70851,2024-12-07
FCC-0001366,WA,County_70,239546966,PRVDR-601,Optimum,10,DSL,500,50,1,1,0,1,4231,95166,2024-03-14
FCC-0001367,AZ,County_16,452378740,PRVDR-166,Spectrum,10,DSL,500,5,0,0,0,1,529,72450,2024-10-10
FCC-0001368,GA,County_12,591845843,PRVDR-881,Verizon,300,LTE,25,3,1,0,0,0,34580,149107,2024-10-20
FCC-0001369,IL,County_95,811759939,PRVDR-444,T-Mobile,10,DSL,50,25,1,0,0,0,44065,120768,2024-03-03
FCC-0001370,PA,County_12,336382598,PRVDR-864,Spectrum,10,DSL,100,50,0,0,1,0,23138,33807,2023-04-15
FCC-0001371,NC,County_8,946396319,PRVDR-143,Optimum,50,Fiber,500,50,0,0,0,0,25127,146929,2024-07-16
FCC-0001372,NJ,County_33,266965130,PRVDR-574,Spectrum,300,LTE,25,25,1,0,0,0,9065,121070,2024-08-22
FCC-0001373,NC,County_73,379850109,PRVDR-374,Verizon,300,LTE,250,50,0,1,0,0,37006,58249,2024-04-09
FCC-0001374,IL,County_55,505748920,PRVDR-193,Verizon,10,DSL,250,50,0,1,0,1,6748,62467,2024-06-22
FCC-0001375,NY,County_17,868996280,PRVDR-288,T-Mobile,50,Fiber,500,10,0,1,0,1,46400,115975,2023-12-20
FCC-0001376,MI,County_34,800550195,PRVDR-139,Spectrum,301,5G NR,1000,10,1,1,0,0,24404,102106,2024-06-25
FCC-0001377,CA,County_54,917561484,PRVDR-344,Optimum,301,5G NR,1000,25,0,1,0,0,39358,78406,2023-02-19
FCC-0001378,VA,County_74,125547629,PRVDR-816,Verizon,301,5G NR,25,100,0,0,0,1,21727,123697,2024-04-26
FCC-0001379,PA,County_1,635109289,PRVDR-630,T-Mobile,301,5G NR,50,50,0,1,0,0,38033,107504,2024-01-14
FCC-0001380,WA,County_31,223816300,PRVDR-843,AT&T,40,Cable,100,50,1,0,0,1,7154,146903,2024-05-25
FCC-0001381,NY,County_67,481303920,PRVDR-566,Optimum,10,DSL,100,3,0,1,1,1,4403,36252,2023-01-09
FCC-0001382,OH,County_92,817514844,PRVDR-765,AT&T,40,Cable,1000,5,1,1,1,1,8786,49114,2023-01-14
FCC-0001383,NY,County_38,863723362,PRVDR-108,T-Mobile,301,5G NR,25,10,0,0,0,0,32353,63385,2024-06-15
FCC-0001384,MI,County_75,568370409,PRVDR-654,Optimum,301,5G NR,100,10,1,0,0,1,37107,100360,2024-09-08
FCC-0001385,MI,County_93,232559357,PRVDR-500,Spectrum,50,Fiber,1000,100,1,1,0,0,17836,115532,2023-04-06
FCC-0001386,NC,County_6,288094567,PRVDR-305,Optimum,301,5G NR,25,10,0,0,0,0,16430,99690,2024-11-22
FCC-0001387,PA,County_12,159850390,PRVDR-411,AT&T,40,Cable,500,50,0,1,0,0,48252,138211,2024-10-24
FCC-0001388,NJ,County_15,589919162,PRVDR-560,Optimum,300,LTE,100,10,1,1,0,1,26161,131098,2023-05-27
FCC-0001389,AZ,County_27,659403284,PRVDR-779,Optimum,70,Fixed Wireless,100,50,1,1,0,0,16710,148676,2023-09-13
FCC-0001390,MA,County_82,879447012,PRVDR-878,Verizon,301,5G NR,1000,10,1,1,0,1,49223,109735,2023-09-10
FCC-0001391,MI,County_68,968276579,PRVDR-928,Optimum,40,Cable,100,50,1,0,0,1,36053,58907,2024-05-22
FCC-0001392,OH,County_48,673429647,PRVDR-921,Optimum,301,5G NR,1000,3,0,1,0,0,12494,64515,2023-07-27
FCC-0001393,PA,County_90,210651994,PRVDR-163,AT&T,300,LTE,500,25,0,0,0,0,47181,96176,2023-05-12
FCC-0001394,MA,County_62,496458716,PRVDR-377,T-Mobile,300,LTE,50,50,0,1,0,0,36768,64900,2024-07-07
FCC-0001395,MI,County_84,797846504,PRVDR-667,AT&T,70,Fixed Wireless,25,10,0,1,0,1,1807,67102,2023-02-10
FCC-0001396,TX,County_3,298866048,PRVDR-918,Verizon,70,Fixed Wireless,1000,3,0,1,0,1,18986,135141,2024-12-30
FCC-0001397,OH,County_21,246969677,PRVDR-557,T-Mobile,50,Fiber,25,100,1,1,0,0,9113,82849,2024-03-01
FCC-0001398,NY,County_44,287947033,PRVDR-125,Verizon,70,Fixed Wireless,1000,50,1,1,0,1,16367,57027,2024-12-29
FCC-0001399,WA,County_44,159135424,PRVDR-400,Spectrum,300,LTE,500,50,1,0,1,1,15117,46140,2024-09-03
FCC-0001400,FL,County_100,686098847,PRVDR-180,Verizon,40,Cable,250,3,0,0,0,1,46425,137769,2023-08-27
FCC-0001401,GA,County_60,180674064,PRVDR-786,AT&T,301,5G NR,50,50,1,1,0,0,37010,87831,2023-08-11
FCC-0001402,TX,County_43,153207355,PRVDR-574,Verizon,301,5G NR,25,3,0,0,0,0,2393,64294,2023-01-19
FCC-0001403,NC,County_21,858259299,PRVDR-253,AT&T,10,DSL,100,5,0,0,0,0,32833,136515,2024-09-30
FCC-0001404,NJ,County_25,341644303,PRVDR-509,Spectrum,40,Cable,100,3,1,1,1,0,7937,49077,2023-11-26
FCC-0001405,CA,County_52,344032001,PRVDR-624,T-Mobile,40,Cable,500,10,0,0,0,1,15798,101228,2023-03-09
FCC-0001406,CA,County_20,688981846,PRVDR-153,Optimum,70,Fixed Wireless,50,50,1,1,0,0,11067,134321,2024-11-30
FCC-0001407,WA,County_64,586337488,PRVDR-257,Optimum,40,Cable,1000,50,0,1,1,0,36947,46974,2024-12-17
FCC-0001408,GA,County_75,381145699,PRVDR-386,T-Mobile,70,Fixed Wireless,250,100,0,1,0,1,37016,120884,2023-10-24
FCC-0001409,OH,County_81,711396549,PRVDR-133,AT&T,10,DSL,50,50,0,0,1,0,9089,39522,2024-05-27
FCC-0001410,GA,County_55,309311148,PRVDR-961,Spectrum,40,Cable,25,5,0,0,0,0,6812,89414,2023-10-07
FCC-0001411,NJ,County_3,602085172,PRVDR-933,Spectrum,300,LTE,500,3,1,1,0,0,24435,62073,2023-04-11
FCC-0001412,PA,County_44,513674494,PRVDR-384,AT&T,300,LTE,100,3,0,0,0,1,43633,59256,2024-04-10
FCC-0001413,NC,County_17,831898792,PRVDR-846,Spectrum,70,Fixed Wireless,250,10,0,1,1,0,14181,27844,2024-01-14
FCC-0001414,OH,County_82,775010279,PRVDR-322,Verizon,300,LTE,100,5,0,0,1,1,48254,41691,2023-11-11
FCC-0001415,VA,County_46,438317639,PRVDR-761,Spectrum,301,5G NR,25,3,1,0,0,0,41460,101983,2024-03-04
FCC-0001416,NJ,County_53,208112119,PRVDR-568,Spectrum,50,Fiber,250,5,1,0,0,1,25418,107325,2023-10-22
FCC-0001417,NC,County_100,370458117,PRVDR-988,Optimum,50,Fiber,500,25,0,1,0,0,7057,119160,2024-09-28
FCC-0001418,FL,County_85,644111080,PRVDR-431,AT&T,301,5G NR,50,25,0,0,1,0,43816,46790,2023-10-12
FCC-0001419,WA,County_95,675505658,PRVDR-322,Optimum,70,Fixed Wireless,50,5,0,1,1,1,11000,43756,2024-10-28
FCC-0001420,VA,County_97,705085218,PRVDR-306,AT&T,50,Fiber,1000,3,0,0,0,0,48696,75987,2024-11-24
FCC-0001421,MA,County_58,565489421,PRVDR-113,T-Mobile,10,DSL,50,3,0,1,0,1,9732,111824,2023-01-14
FCC-0001422,TX,County_5,229116087,PRVDR-906,Verizon,40,Cable,25,5,0,0,0,1,31233,77284,2023-02-21
FCC-0001423,PA,County_19,952523008,PRVDR-174,T-Mobile,10,DSL,25,50,0,1,0,0,24175,88145,2023-12-14
FCC-0001424,GA,County_41,495031559,PRVDR-972,Optimum,40,Cable,50,50,0,1,0,1,49906,140953,2024-01-28
FCC-0001425,PA,County_7,831057839,PRVDR-534,T-Mobile,40,Cable,100,25,1,0,0,1,2366,60495,2024-02-21
FCC-0001426,TX,County_70,905668001,PRVDR-530,AT&T,300,LTE,100,10,1,0,0,1,789,136618,2023-05-29
FCC-0001427,TX,County_75,657191181,PRVDR-229,AT&T,50,Fiber,100,10,1,0,0,0,33674,81871,2023-01-18
FCC-0001428,NJ,County_24,463082417,PRVDR-717,AT&T,300,LTE,250,3,1,0,0,1,22004,92510,2024-12-30
FCC-0001429,GA,County_4,235032746,PRVDR-960,T-Mobile,40,Cable,250,5,1,0,1,0,43732,43782,2024-12-25
FCC-0001430,AZ,County_96,437165902,PRVDR-617,T-Mobile,301,5G NR,1000,100,1,1,0,0,39498,134496,2023-10-25
FCC-0001431,OH,County_37,300634426,PRVDR-204,Verizon,40,Cable,1000,3,0,1,0,0,21548,62526,2024-06-29
FCC-0001432,NC,County_31,299405079,PRVDR-230,Optimum,70,Fixed Wireless,500,10,0,1,0,0,32397,85643,2024-03-09
FCC-0001433,MA,County_6,313212132,PRVDR-521,AT&T,40,Cable,1000,25,0,1,0,0,7719,110406,2023-01-02
FCC-0001434,NY,County_65,196111319,PRVDR-869,Verizon,10,DSL,500,5,0,1,0,1,18589,86793,2023-04-15
FCC-0001435,MA,County_36,592532129,PRVDR-249,Optimum,40,Cable,25,100,0,0,0,0,34616,94775,2024-05-25
FCC-0001436,NJ,County_76,380812356,PRVDR-928,T-Mobile,301,5G NR,50,10,0,1,0,0,47596,50765,2023-11-21
FCC-0001437,PA,County_28,673011717,PRVDR-217,Spectrum,300,LTE,250,3,0,0,1,0,28064,34311,2023-05-23
FCC-0001438,NY,County_74,500152465,PRVDR-724,T-Mobile,10,DSL,50,10,1,1,0,1,34967,79436,2024-03-25
FCC-0001439,OH,County_8,933908192,PRVDR-165,Spectrum,301,5G NR,1000,25,1,0,0,1,48821,125690,2024-01-12
FCC-0001440,AZ,County_46,799285139,PRVDR-986,Verizon,300,LTE,250,3,1,0,0,1,39955,142214,2024-10-19
FCC-0001441,WA,County_69,667153976,PRVDR-458,AT&T,301,5G NR,25,25,1,0,0,0,5435,55477,2023-08-21
FCC-0001442,CA,County_62,761006300,PRVDR-614,Verizon,301,5G NR,25,3,1,1,0,1,14798,82862,2024-10-29
FCC-0001443,VA,County_57,482523498,PRVDR-740,Optimum,300,LTE,250,5,1,0,0,1,13787,81080,2023-09-22
FCC-0001444,FL,County_59,291116000,PRVDR-164,Spectrum,10,DSL,50,3,1,0,0,1,49467,93148,2024-03-05
FCC-0001445,PA,County_78,526558216,PRVDR-900,Optimum,301,5G NR,1000,10,1,0,1,1,890,46903,2023-12-29
FCC-0001446,NJ,County_44,912212409,PRVDR-260,Spectrum,10,DSL,1000,3,1,1,0,1,19936,130829,2023-07-24
FCC-0001447,FL,County_27,704443258,PRVDR-719,Optimum,70,Fixed Wireless,50,5,1,0,0,0,46597,89808,2023-08-31
FCC-0001448,NC,County_36,557289874,PRVDR-617,AT&T,50,Fiber,100,50,0,0,0,0,19792,79462,2023-04-27
FCC-0001449,VA,County_19,495410636,PRVDR-916,AT&T,70,Fixed Wireless,50,100,0,1,0,1,12515,84377,2024-03-04
FCC-0001450,MI,County_45,375088172,PRVDR-982,Verizon,70,Fixed Wireless,50,25,1,1,0,1,8546,108030,2024-01-09
FCC-0001451,VA,County_57,987577445,PRVDR-610,Spectrum,40,Cable,50,100,1,1,0,1,33168,70581,2023-04-02
FCC-0001452,FL,County_41,351966140,PRVDR-961,T-Mobile,50,Fiber,250,5,1,0,1,0,39885,41861,2024-01-18
FCC-0001453,GA,County_19,565824942,PRVDR-654,AT&T,70,Fixed Wireless,25,10,1,0,1,0,23207,34679,2023-11-14
FCC-0001454,CA,County_7,469407838,PRVDR-309,T-Mobile,10,DSL,500,5,1,1,0,0,48019,136235,2023-06-25
FCC-0001455,NY,County_37,157518925,PRVDR-736,Spectrum,301,5G NR,25,100,0,1,0,1,5475,58277,2024-10-04
FCC-0001456,OH,County_87,854739191,PRVDR-857,Spectrum,50,Fiber,500,3,0,0,0,0,40842,122709,2023-01-15
FCC-0001457,VA,County_71,672705142,PRVDR-123,T-Mobile,50,Fiber,250,100,0,0,0,0,45102,118650,2023-11-19
FCC-0001458,IL,County_4,957916270,PRVDR-975,AT&T,50,Fiber,1000,3,0,0,0,0,25230,86040,2024-10-25
FCC-0001459,GA,County_88,114056517,PRVDR-352,Optimum,10,DSL,1000,50,1,0,0,1,39456,113646,2024-07-21
FCC-0001460,IL,County_98,326415021,PRVDR-314,T-Mobile,300,LTE,250,25,0,1,0,0,31077,52348,2024-06-29
FCC-0001461,VA,County_9,313190803,PRVDR-746,Verizon,70,Fixed Wireless,1000,5,1,0,0,0,7843,81970,2023-08-28
FCC-0001462,NC,County_81,605518321,PRVDR-339,T-Mobile,70,Fixed Wireless,25,10,1,1,1,1,26299,41601,2023-06-07
FCC-0001463,VA,County_52,576941666,PRVDR-298,T-Mobile,10,DSL,50,5,0,0,0,0,3924,125877,2024-06-01
FCC-0001464,MA,County_93,296120474,PRVDR-742,Optimum,301,5G NR,100,10,0,1,1,1,25115,45138,2024-02-16
FCC-0001465,MI,County_54,918477486,PRVDR-428,T-Mobile,10,DSL,250,3,1,1,0,1,8734,52537,2024-02-22
FCC-0001466,NC,County_92,140380056,PRVDR-996,Spectrum,70,Fixed Wireless,500,100,1,0,0,1,41892,141703,2024-11-08
FCC-0001467,FL,County_80,589316850,PRVDR-101,AT&T,50,Fiber,50,5,1,0,0,0,12721,54686,2024-09-07
FCC-0001468,NY,County_11,188215515,PRVDR-516,Verizon,301,5G NR,25,25,1,0,0,1,22445,130376,2023-11-18
FCC-0001469,NJ,County_91,727141188,PRVDR-193,Verizon,70,Fixed Wireless,25,25,1,1,0,1,27634,138953,2023-04-09
FCC-0001470,GA,County_24,938825946,PRVDR-516,T-Mobile,50,Fiber,250,3,1,1,0,1,10732,149513,2024-10-18
FCC-0001471,FL,County_88,725265739,PRVDR-533,AT&T,301,5G NR,1000,25,0,1,0,1,30394,52343,2023-12-23
FCC-0001472,NC,County_85,548173420,PRVDR-665,Verizon,70,Fixed Wireless,100,10,1,1,0,1,44023,65730,2024-10-15
FCC-0001473,IL,County_5,201935927,PRVDR-929,AT&T,50,Fiber,500,50,0,0,0,1,35574,87674,2023-07-17
FCC-0001474,MA,County_18,842397214,PRVDR-221,Optimum,50,Fiber,50,25,1,0,0,0,21556,85182,2024-04-03
FCC-0001475,CA,County_57,302340438,PRVDR-611,Optimum,301,5G NR,500,100,1,1,0,1,5730,61346,2023-07-04
FCC-0001476,TX,County_53,900829881,PRVDR-504,T-Mobile,10,DSL,250,25,1,0,0,1,4606,125120,2024-05-06
FCC-0001477,VA,County_51,332813173,PRVDR-679,T-Mobile,50,Fiber,25,5,0,0,1,1,28870,44185,2024-05-07
FCC-0001478,NY,County_56,438466543,PRVDR-465,Spectrum,50,Fiber,250,10,1,1,0,1,7282,69823,2023-01-29
FCC-0001479,PA,County_95,254209560,PRVDR-221,Spectrum,40,Cable,50,10,1,0,0,0,48815,54452,2024-06-22
FCC-0001480,IL,County_4,451974540,PRVDR-509,AT&T,301,5G NR,50,5,0,1,0,1,28378,135185,2024-03-06
FCC-0001481,CA,County_8,969169696,PRVDR-403,Verizon,301,5G NR,100,100,0,1,1,0,4184,38159,2024-09-27
FCC-0001482,TX,County_40,836979900,PRVDR-249,Optimum,50,Fiber,25,3,1,0,0,1,35428,78742,2023-06-21
FCC-0001483,TX,County_21,858120425,PRVDR-458,Spectrum,10,DSL,100,5,0,0,0,1,13794,80669,2023-06-20
FCC-0001484,WA,County_8,117209358,PRVDR-991,AT&T,301,5G NR,25,5,0,0,0,0,17684,86644,2024-05-23
FCC-0001485,CA,County_47,595441404,PRVDR-549,Verizon,10,DSL,1000,50,1,0,0,0,6508,137569,2024-04-06
FCC-0001486,CA,County_17,295060409,PRVDR-962,Optimum,50,Fiber,500,50,1,1,0,0,46646,54326,2023-01-31
FCC-0001487,IL,County_2,144287839,PRVDR-283,AT&T,301,5G NR,250,25,1,1,0,1,15123,137155,2024-08-08
FCC-0001488,CA,County_42,882717952,PRVDR-579,Verizon,70,Fixed Wireless,100,3,0,0,0,0,20927,65091,2023-01-12
FCC-0001489,NJ,County_57,889232331,PRVDR-847,Verizon,301,5G NR,1000,50,1,1,0,1,13765,53757,2024-05-11
FCC-0001490,FL,County_21,753390200,PRVDR-834,Verizon,40,Cable,25,50,1,0,0,1,21679,121747,2023-04-18
FCC-0001491,MA,County_17,368560321,PRVDR-481,Optimum,301,5G NR,50,50,0,1,0,1,5422,101817,2024-11-01
FCC-0001492,NJ,County_94,416248681,PRVDR-361,Verizon,10,DSL,50,25,1,0,0,1,33972,123602,2023-06-19
FCC-0001493,AZ,County_42,612824729,PRVDR-105,Optimum,10,DSL,100,5,1,1,0,1,41141,76188,2024-08-29
FCC-0001494,FL,County_77,824034801,PRVDR-180,AT&T,40,Cable,25,50,0,0,0,1,25461,132558,2024-08-17
FCC-0001495,CA,County_38,303778333,PRVDR-190,Spectrum,10,DSL,250,100,1,1,0,1,47562,94711,2023-10-06
FCC-0001496,TX,County_86,637906711,PRVDR-214,Optimum,10,DSL,25,5,0,1,0,0,17771,128761,2024-10-28
FCC-0001497,PA,County_40,780215649,PRVDR-782,T-Mobile,70,Fixed Wireless,100,100,0,0,0,0,39945,148781,2023-03-22
FCC-0001498,NC,County_69,417641112,PRVDR-224,T-Mobile,40,Cable,500,10,0,0,1,0,2920,47532,2023-12-22
FCC-0001499,TX,County_38,506386332,PRVDR-143,T-Mobile,10,DSL,250,5,0,1,1,0,14766,42232,2024-09-30
FCC-0001500,AZ,County_95,456779196,PRVDR-662,Optimum,40,Cable,500,50,0,0,0,0,27188,109905,2023-06-07
FCC-0001501,NC,County_24,456919230,PRVDR-491,Verizon,10,DSL,1000,100,1,1,0,0,24525,101378,2023-03-10
FCC-0001502,AZ,County_76,256749679,PRVDR-684,Optimum,50,Fiber,1000,25,0,1,1,1,24137,49012,2023-11-10
FCC-0001503,CA,County_44,325875327,PRVDR-544,T-Mobile,301,5G NR,250,25,1,1,0,1,25027,71876,2023-07-28
FCC-0001504,IL,County_30,292977115,PRVDR-869,Optimum,50,Fiber,1000,5,1,1,0,0,20311,103803,2023-03-30
FCC-0001505,MI,County_97,136079078,PRVDR-911,T-Mobile,301,5G NR,250,5,1,0,0,1,13548,139502,2023-07-25
FCC-0001506,NC,County_71,882878109,PRVDR-704,Optimum,300,LTE,500,50,0,1,1,0,17290,37015,2024-10-23
FCC-0001507,PA,County_82,268812464,PRVDR-528,AT&T,70,Fixed Wireless,1000,3,1,1,0,0,1772,77886,2023-05-30
FCC-0001508,IL,County_93,255124158,PRVDR-455,Verizon,301,5G NR,250,25,1,1,1,0,9935,30536,2023-06-03
FCC-0001509,NY,County_89,653461326,PRVDR-881,Optimum,40,Cable,1000,25,0,1,1,0,48610,27528,2024-02-10
FCC-0001510,VA,County_2,647098153,PRVDR-916,AT&T,50,Fiber,100,50,1,1,0,0,5502,81242,2023-01-31
FCC-0001511,NJ,County_96,809625654,PRVDR-819,Optimum,301,5G NR,250,10,0,1,0,1,30021,140853,2023-12-05
FCC-0001512,OH,County_51,812753643,PRVDR-805,Verizon,70,Fixed Wireless,25,10,1,1,0,0,11239,111050,2024-10-26
FCC-0001513,MA,County_40,725816628,PRVDR-879,Optimum,40,Cable,500,10,1,1,0,1,46521,114846,2023-01-19
FCC-0001514,TX,County_33,954001187,PRVDR-963,Verizon,10,DSL,25,50,0,1,0,1,1820,80769,2023-10-25
FCC-0001515,PA,County_34,671691390,PRVDR-717,AT&T,50,Fiber,50,3,1,0,0,1,31690,107269,2024-02-17
FCC-0001516,IL,County_10,606301752,PRVDR-754,Verizon,40,Cable,100,5,1,1,0,0,8451,115400,2023-08-03
FCC-0001517,AZ,County_100,631576539,PRVDR-148,AT&T,40,Cable,100,50,1,1,0,0,48028,105163,2023-09-24
FCC-0001518,NJ,County_9,333011958,PRVDR-733,Spectrum,301,5G NR,25,25,0,0,0,0,9480,58636,2023-04-01
FCC-0001519,MA,County_27,598581221,PRVDR-321,Spectrum,70,Fixed Wireless,250,100,0,0,0,1,2770,100581,2023-07-04
FCC-0001520,NJ,County_31,864884253,PRVDR-920,AT&T,50,Fiber,25,25,0,0,0,0,47121,80852,2024-03-03
FCC-0001521,FL,County_86,366413152,PRVDR-212,Optimum,301,5G NR,50,50,0,1,0,1,42356,114468,2024-10-17
FCC-0001522,GA,County_43,584808997,PRVDR-100,T-Mobile,301,5G NR,250,25,1,0,0,1,20273,115523,2023-11-05
FCC-0001523,OH,County_74,550031058,PRVDR-902,T-Mobile,10,DSL,500,5,0,0,0,1,12358,79631,2023-03-12
FCC-0001524,AZ,County_74,658658360,PRVDR-312,Optimum,40,Cable,1000,100,1,1,0,0,40350,92052,2024-09-24
FCC-0001525,MI,County_12,349876473,PRVDR-886,T-Mobile,10,DSL,1000,3,0,1,1,1,7159,29555,2023-01-05
FCC-0001526,PA,County_68,960162538,PRVDR-345,Spectrum,10,DSL,250,25,0,0,0,1,29352,74502,2023-02-26
FCC-0001527,GA,County_20,594044635,PRVDR-414,AT&T,40,Cable,250,50,0,0,0,0,46286,132240,2024-05-05
FCC-0001528,VA,County_11,934778749,PRVDR-500,T-Mobile,70,Fixed Wireless,1000,5,1,1,0,1,35307,81411,2023-05-07
FCC-0001529,WA,County_35,178991389,PRVDR-166,Optimum,300,LTE,500,50,1,1,0,1,28570,136479,2024-11-01
FCC-0001530,OH,County_17,264976337,PRVDR-748,T-Mobile,10,DSL,250,100,1,1,0,1,1747,120679,2024-10-24
FCC-0001531,WA,County_83,825200264,PRVDR-734,Spectrum,40,Cable,25,10,0,0,1,0,34553,48688,2024-02-28
FCC-0001532,MA,County_61,844377147,PRVDR-661,T-Mobile,300,LTE,1000,25,0,1,0,0,47923,125727,2023-08-02
FCC-0001533,TX,County_84,527743156,PRVDR-792,Verizon,50,Fiber,500,50,0,1,0,1,32903,68600,2023-12-21
FCC-0001534,GA,County_52,340180743,PRVDR-387,Optimum,300,LTE,50,3,0,1,1,0,5944,33395,2023-06-12
FCC-0001535,WA,County_66,723480452,PRVDR-760,T-Mobile,50,Fiber,250,5,1,1,0,1,45974,98052,2023-01-18
FCC-0001536,MA,County_21,787071064,PRVDR-114,T-Mobile,40,Cable,1000,50,1,1,1,0,46902,26995,2024-06-08
FCC-0001537,PA,County_71,705860449,PRVDR-452,AT&T,50,Fiber,1000,100,1,1,0,1,8457,70034,2023-09-01
FCC-0001538,OH,County_11,280724763,PRVDR-253,Spectrum,70,Fixed Wireless,50,3,0,0,0,1,46877,144753,2023-07-08
FCC-0001539,IL,County_47,668012856,PRVDR-561,Optimum,70,Fixed Wireless,1000,25,0,0,1,0,23460,37221,2024-03-29
FCC-0001540,FL,County_97,953390362,PRVDR-973,AT&T,40,Cable,100,5,1,0,0,0,15643,75611,2024-10-18
FCC-0001541,FL,County_10,276839427,PRVDR-836,Spectrum,10,DSL,250,10,0,0,0,0,25511,69487,2023-12-14
FCC-0001542,WA,County_18,188508186,PRVDR-549,Optimum,70,Fixed Wireless,250,10,0,1,0,1,5625,113493,2024-12-02
FCC-0001543,CA,County_83,121379636,PRVDR-263,Optimum,50,Fiber,250,25,0,0,0,0,39762,148802,2024-07-15
FCC-0001544,MI,County_23,886908672,PRVDR-656,Optimum,70,Fixed Wireless,500,25,1,1,1,1,48880,36098,2023-11-13
FCC-0001545,NY,County_12,864093602,PRVDR-532,Verizon,300,LTE,50,25,1,1,0,1,5993,110254,2024-05-22
FCC-0001546,NC,County_76,412522261,PRVDR-695,Spectrum,301,5G NR,500,10,1,1,1,0,31083,32266,2024-03-30
FCC-0001547,IL,County_69,861871644,PRVDR-294,Optimum,301,5G NR,100,100,0,1,1,1,39353,30290,2024-10-26
FCC-0001548,OH,County_20,489174186,PRVDR-265,Verizon,301,5G NR,500,5,1,0,0,0,23657,85120,2024-12-28
FCC-0001549,OH,County_25,422033142,PRVDR-234,Optimum,10,DSL,1000,25,0,0,0,0,2442,125098,2024-08-14
FCC-0001550,OH,County_90,698420382,PRVDR-721,T-Mobile,301,5G NR,100,100,0,1,0,1,21302,145266,2023-04-20
FCC-0001551,GA,County_13,300454722,PRVDR-983,T-Mobile,10,DSL,250,50,0,0,1,1,37225,32383,2024-10-09
FCC-0001552,CA,County_35,558215180,PRVDR-750,T-Mobile,70,Fixed Wireless,500,5,1,0,0,1,48767,60728,2023-06-29
FCC-0001553,WA,County_69,474282198,PRVDR-587,Verizon,301,5G NR,50,50,0,1,0,1,49787,69445,2023-11-19
FCC-0001554,MA,County_40,676332028,PRVDR-384,AT&T,40,Cable,25,100,1,0,0,1,4300,50366,2023-02-04
FCC-0001555,NJ,County_22,291163869,PRVDR-104,AT&T,50,Fiber,500,25,0,1,1,0,43278,35020,2023-02-16
FCC-0001556,PA,County_39,833529502,PRVDR-148,Spectrum,10,DSL,500,10,0,0,0,0,3531,146359,2023-02-07
FCC-0001557,CA,County_13,337973617,PRVDR-360,AT&T,50,Fiber,1000,50,0,1,0,0,839,115296,2023-06-19
FCC-0001558,IL,County_92,951187892,PRVDR-411,AT&T,70,Fixed Wireless,250,5,0,1,0,1,24456,97428,2024-12-26
FCC-0001559,MI,County_6,762271545,PRVDR-535,AT&T,301,5G NR,25,50,0,1,0,1,1582,50613,2023-11-10
FCC-0001560,IL,County_60,945210133,PRVDR-737,Spectrum,40,Cable,100,100,1,1,1,1,1076,42335,2023-04-14
FCC-0001561,NC,County_31,896876060,PRVDR-935,Verizon,50,Fiber,25,10,1,1,0,0,38268,82589,2023-12-23
FCC-0001562,IL,County_16,352346008,PRVDR-807,Spectrum,70,Fixed Wireless,1000,3,1,1,0,0,25562,125760,2023-09-30
