reading_id,sensor_id,sensor_type,zone,latitude,longitude,timestamp,temperature_c,humidity_pct,traffic_count,pedestrian_count,energy_kwh,water_liters,air_quality_index,noise_db,parking_occupancy_pct,battery_pct,signal_strength_dbm,anomaly_flag,data_quality_score
IOT-0000851,SENS-0161,air_quality,Transit,40.642985,-73.829059,2024-03-17 15:30:51,17.45,24.7,14,109,3.571,270.6,101,51.0,13.1,73.8,-110,0,0.91
IOT-0000852,SENS-0002,noise,Residential,40.866053,-74.022578,2023-07-30 00:54:34,17.06,,466,67,38.103,208.7,69,92.6,55.1,10.4,-97,0,0.89
IOT-0000853,SENS-0326,parking,Green,40.565957,-73.889066,2023-07-09 08:00:10,17.63,46.6,36,188,13.2,5.4,300,56.7,63.9,82.2,-60,1,0.83
IOT-0000854,SENS-0278,parking,Government,40.589398,-73.917483,2023-04-13 00:23:32,28.13,28.1,247,11,29.61,855.1,271,37.1,4.7,34.6,-51,1,0.95
IOT-0000855,SENS-0404,pedestrian,Mixed Use,40.715908,-74.116025,2023-06-04 18:47:32,9.08,49.6,37,142,49.119,963.4,71,89.3,49.9,36.5,-107,0,0.71
IOT-0000856,SENS-0361,noise,Mixed Use,40.58485,-74.245072,2023-08-07 20:33:50,17.14,66.4,150,58,31.971,838.8,178,92.7,89.8,24.4,-71,0,0.67
IOT-0000857,SENS-0360,noise,Government,40.692835,-74.155151,2023-11-21 10:39:24,10.84,,243,106,13.222,287.5,40,109.9,,6.1,-66,0,0.66
IOT-0000858,SENS-0349,energy,Restricted,40.779273,-73.768302,2023-12-09 23:13:03,31.29,71.2,222,27,16.977,165.0,110,98.8,85.4,57.1,-71,0,0.98
IOT-0000859,SENS-0254,air_quality,Green,40.536391,-74.089965,2024-02-13 13:37:24,30.72,57.0,108,64,12.566,691.7,146,40.2,,10.4,-60,0,0.91
IOT-0000860,SENS-0196,pedestrian,Transit,40.854812,-73.87826,2024-08-01 15:08:26,16.83,88.4,217,,10.576,958.8,56,69.0,65.1,63.9,-60,0,0.72
IOT-0000861,SENS-0161,energy,Restricted,40.763378,-73.913866,2023-09-07 11:32:15,24.01,82.0,234,174,27.101,759.6,198,69.1,89.8,28.3,-90,0,0.84
IOT-0000862,SENS-0314,noise,Industrial,40.546873,-74.209303,2023-01-29 11:23:54,18.44,87.0,475,18,24.673,817.9,,106.7,43.7,49.4,-50,0,0.9
IOT-0000863,SENS-0388,water,Restricted,40.720982,-73.729026,2024-07-19 03:26:10,30.09,91.0,476,148,9.378,320.7,69,105.5,68.6,82.8,-42,0,0.95
IOT-0000864,SENS-0498,energy,Green,40.779324,-73.941873,2023-07-17 03:12:37,8.49,55.5,314,21,49.201,22.1,119,59.9,12.7,10.7,-46,0,0.7
IOT-0000865,SENS-0492,air_quality,Transit,40.685362,-73.996892,2023-04-24 05:11:34,31.56,42.6,226,,48.806,992.7,51,39.2,75.5,39.0,-55,0,0.69
IOT-0000866,SENS-0273,parking,Industrial,40.58264,-73.866209,2023-10-25 20:09:32,20.86,26.8,340,3,42.891,739.5,293,43.8,51.2,87.2,-98,1,0.82
IOT-0000867,SENS-0236,water,Government,40.511332,-74.035231,2024-11-25 06:59:47,17.09,,331,,6.534,418.9,51,104.2,68.0,40.9,-69,0,0.6
IOT-0000868,SENS-0085,air_quality,Commercial,40.689744,-74.244024,2024-06-15 05:37:58,20.31,55.8,141,2,43.387,709.4,27,81.3,,34.3,-58,0,0.88
IOT-0000869,SENS-0138,noise,Transit,40.619988,-73.931533,2024-06-09 18:19:50,18.27,87.4,53,,17.472,688.2,300,35.3,27.7,43.5,-96,1,0.66
IOT-0000870,SENS-0168,temperature,Restricted,40.558688,-73.851968,2023-04-10 04:18:51,13.31,70.6,387,174,13.801,265.3,255,65.9,11.2,48.5,-85,1,0.99
IOT-0000871,SENS-0131,noise,Restricted,40.630802,-74.05688,2024-09-30 17:18:22,10.78,65.0,410,26,21.518,438.3,150,58.4,44.6,61.8,-47,0,0.92
IOT-0000872,SENS-0448,traffic,Residential,40.570864,-74.233511,2023-10-28 01:17:13,24.72,81.5,64,13,16.656,89.9,175,54.7,81.3,55.4,-46,0,0.77
IOT-0000873,SENS-0162,noise,Mixed Use,40.708955,-73.710501,2023-09-12 08:41:31,29.86,21.4,124,177,5.341,259.4,160,64.0,82.0,72.8,-84,0,0.88
IOT-0000874,SENS-0312,temperature,Industrial,40.796203,-73.720706,2024-04-09 00:13:37,25.32,62.3,-1,129,37.817,125.4,284,65.5,96.7,42.3,-57,1,0.98
IOT-0000875,SENS-0034,air_quality,Transit,40.685336,-73.803127,2024-03-12 16:35:47,23.22,35.7,337,187,28.163,83.8,10,71.6,48.5,19.4,-94,0,0.68
IOT-0000876,SENS-0499,air_quality,Transit,40.630873,-73.964166,2023-12-03 11:35:01,13.16,31.1,112,184,21.109,565.6,223,48.4,0.7,41.1,-88,1,0.82
IOT-0000877,SENS-0092,water,Restricted,40.708679,-74.221025,2023-01-09 00:51:44,21.83,78.9,229,190,38.848,322.6,241,84.5,25.0,13.4,-86,1,0.74
IOT-0000878,SENS-0214,parking,Mixed Use,40.675344,-73.94387,2023-05-21 21:34:12,20.21,75.1,438,102,23.022,121.4,153,94.2,50.1,83.1,-40,0,0.87
IOT-0000879,SENS-0482,traffic,Green,40.79984,-73.837462,2024-12-08 16:29:35,37.74,35.0,44,140,41.011,702.6,80,107.5,16.8,26.2,-77,0,0.81
IOT-0000880,SENS-0058,traffic,Government,40.847213,-73.979841,2023-10-01 10:08:53,21.47,70.8,163,139,8.264,,44,57.9,82.2,52.6,-57,0,0.63
IOT-0000881,SENS-0085,pedestrian,Commercial,40.696736,-74.08185,2024-04-11 06:14:12,20.45,23.0,13,105,38.039,285.6,90,33.2,96.1,81.8,-47,0,0.73
IOT-0000882,SENS-0270,parking,Green,40.879203,-73.712249,2023-03-08 19:13:07,18.92,67.4,33,78,31.99,314.3,176,37.7,65.1,51.1,-77,0,0.99
IOT-0000883,SENS-0481,air_quality,Industrial,40.795129,-73.959342,2023-06-03 20:35:31,17.98,86.7,263,100,46.9,579.4,233,82.5,74.1,60.1,-45,1,0.85
IOT-0000884,SENS-0320,traffic,Residential,40.885979,-73.781591,2023-07-03 07:55:05,-2.77,79.1,431,77,12.966,86.2,160,97.5,91.7,26.7,-99,0,0.67
IOT-0000885,SENS-0078,water,Commercial,40.539088,-73.793953,2023-08-27 03:11:09,14.57,53.2,430,23,20.623,601.5,244,108.1,11.1,34.6,-82,1,0.62
IOT-0000886,SENS-0442,parking,Green,40.778775,-73.933827,2023-11-29 08:35:42,19.36,77.5,348,32,38.543,809.8,199,46.6,95.6,48.3,-101,0,0.84
IOT-0000887,SENS-0219,parking,Government,40.7666,-73.728753,2024-04-29 14:19:10,26.4,58.4,214,10,11.476,381.8,170,60.0,87.8,87.3,-60,0,0.61
IOT-0000888,SENS-0173,pedestrian,Restricted,40.795181,-73.865867,2023-06-14 02:08:51,21.02,,62,179,13.968,381.4,202,39.6,12.5,96.0,-43,1,0.66
IOT-0000889,SENS-0134,air_quality,Commercial,40.588749,-73.85937,2023-08-10 08:03:57,19.33,35.6,40,,12.412,529.8,252,84.1,44.6,89.1,-58,1,0.94
IOT-0000890,SENS-0026,energy,Green,40.670099,-73.717197,2024-02-27 20:43:10,16.9,93.6,390,122,14.93,525.4,209,57.5,83.0,56.5,-103,1,0.62
IOT-0000891,SENS-0220,energy,Transit,40.549457,-74.217422,2023-10-05 23:20:09,,24.6,323,171,42.68,516.2,76,107.1,77.4,78.9,-58,0,0.7
IOT-0000892,SENS-0151,parking,Residential,40.589084,-74.238514,2024-03-23 04:11:10,28.65,41.8,339,39,17.601,566.8,150,72.5,30.7,37.2,-65,0,0.77
IOT-0000893,SENS-0258,parking,Government,40.779177,-73.916323,2024-03-19 09:05:14,,90.9,351,183,48.799,207.8,39,61.1,,89.4,-109,0,0.87
IOT-0000894,SENS-0317,noise,Transit,40.889305,-73.934297,2023-06-04 07:56:42,19.29,59.5,283,183,9.558,898.5,9,43.2,88.4,33.1,-88,0,0.86
IOT-0000895,SENS-0194,noise,Green,40.625548,-73.860679,2024-07-10 17:16:04,22.18,63.6,436,1,18.867,,,107.5,86.3,46.7,-52,0,0.77
IOT-0000896,SENS-0401,parking,Residential,40.544548,-74.021773,2024-02-01 12:08:52,24.6,36.4,190,101,22.646,79.5,285,89.1,87.5,89.6,-76,1,0.63
IOT-0000897,SENS-0384,air_quality,Government,40.584037,-73.970613,2023-02-23 07:02:23,19.0,77.9,-1,5,2.743,225.0,103,94.4,5.0,65.6,-79,1,0.96
IOT-0000898,SENS-0280,air_quality,Government,40.699597,-74.173347,2023-05-25 13:00:13,30.42,79.0,163,152,49.16,23.0,280,31.3,18.8,62.4,-40,1,0.7
IOT-0000899,SENS-0348,noise,Government,40.51002,-73.820959,2024-09-25 04:52:39,24.43,71.9,284,193,15.926,784.8,244,40.7,50.6,27.7,-85,1,0.96
IOT-0000900,SENS-0480,air_quality,Transit,40.699746,-73.980737,2024-05-16 03:48:51,9.32,80.8,179,48,19.736,16.4,212,54.1,18.7,56.8,-80,1,0.92
IOT-0000901,SENS-0287,parking,Government,40.71512,-73.824958,2023-01-23 15:53:02,,44.3,401,30,7.601,930.1,288,96.1,83.5,38.2,-66,1,0.82
IOT-0000902,SENS-0014,noise,Residential,40.593428,-74.211607,2024-03-16 11:25:43,12.91,46.3,271,125,5.84,365.5,157,60.7,11.6,47.7,-72,0,0.88
IOT-0000903,SENS-0405,traffic,Government,40.601508,-73.889277,2024-06-18 20:55:43,17.23,61.3,106,,30.931,19.7,138,33.6,45.7,97.2,-43,0,0.79
IOT-0000904,SENS-0182,energy,Government,40.557573,-74.17641,2023-04-30 23:22:35,24.07,92.6,461,61,28.713,,157,100.6,1.5,40.1,-99,0,0.67
IOT-0000905,SENS-0274,temperature,Transit,40.624173,-74.094222,2024-03-26 03:13:35,10.38,25.7,2,123,19.197,333.2,183,108.0,11.3,75.1,-76,0,0.92
IOT-0000906,SENS-0495,water,Government,40.815791,-74.216505,2023-12-28 22:56:24,19.87,31.7,346,161,44.967,963.9,137,88.6,6.4,89.1,-70,0,0.69
IOT-0000907,SENS-0138,noise,Transit,40.809931,-74.071245,2023-06-22 15:15:55,13.71,47.1,276,144,27.881,44.6,280,100.7,53.5,91.1,-91,1,0.82
IOT-0000908,SENS-0230,parking,Transit,40.902674,-73.863626,2023-12-22 10:11:13,17.58,83.8,115,152,24.465,693.9,155,40.5,86.4,61.7,-44,0,0.91
IOT-0000909,SENS-0440,traffic,Residential,40.718583,-73.984411,2023-06-03 23:55:01,19.63,79.7,334,191,46.102,282.1,142,59.8,52.6,8.3,-56,0,0.74
IOT-0000910,SENS-0094,pedestrian,Residential,40.785763,-74.202694,2024-09-30 03:39:55,13.92,67.5,-1,136,41.511,445.2,240,47.9,97.1,65.0,-104,1,0.85
IOT-0000911,SENS-0228,air_quality,Mixed Use,40.551988,-74.096174,2024-07-03 08:26:03,26.16,74.5,381,23,30.003,405.8,149,91.9,60.5,9.1,-66,0,0.87
IOT-0000912,SENS-0482,pedestrian,Residential,40.823226,-74.195957,2023-12-18 00:20:35,23.92,44.5,377,48,33.93,787.6,143,,27.8,62.7,-79,0,1.0
IOT-0000913,SENS-0073,water,Industrial,40.690663,-74.004101,2024-07-21 16:40:08,16.33,80.2,435,111,38.567,959.5,204,77.0,65.7,67.8,-67,1,0.93
IOT-0000914,SENS-0392,parking,Industrial,40.71781,-74.03573,2024-04-10 02:06:46,16.61,61.5,500,133,26.56,927.2,59,96.8,68.5,7.8,-78,0,0.8
IOT-0000915,SENS-0223,water,Government,40.678283,-74.162684,2023-02-10 12:53:17,27.29,68.6,243,95,16.866,873.3,177,42.6,67.4,43.9,-87,0,0.64
IOT-0000916,SENS-0469,traffic,Restricted,40.663635,-73.969146,2023-02-08 07:40:15,18.52,21.1,350,70,32.503,932.0,226,52.4,47.1,91.5,-80,1,0.89
IOT-0000917,SENS-0175,traffic,Commercial,40.734712,-74.063782,2024-11-05 06:57:54,26.23,58.9,203,90,39.675,438.5,202,102.2,6.7,55.0,-99,1,0.93
IOT-0000918,SENS-0015,air_quality,Mixed Use,40.541481,-74.076477,2024-12-18 03:26:21,18.41,28.8,160,27,30.788,917.7,58,34.2,25.2,14.6,-66,0,0.95
IOT-0000919,SENS-0457,water,Transit,40.513895,-74.230171,2023-08-22 19:40:35,4.15,33.7,178,94,24.909,71.5,273,42.0,77.2,78.6,-79,1,0.9
IOT-0000920,SENS-0359,traffic,Transit,40.525399,-74.00929,2023-04-19 01:06:15,23.7,57.3,229,109,46.981,728.6,125,83.1,17.5,46.0,-92,0,1.0
IOT-0000921,SENS-0166,noise,Residential,40.737247,-74.182268,2023-02-11 11:33:42,11.99,40.1,420,82,47.759,989.3,256,,81.3,70.1,-95,1,0.98
IOT-0000922,SENS-0064,parking,Restricted,40.5136,-73.894295,2023-11-05 16:09:07,23.18,84.8,461,176,11.643,40.7,12,96.3,12.8,65.9,-59,0,0.98
IOT-0000923,SENS-0442,traffic,Government,40.618661,-73.740546,2024-02-27 00:54:35,18.26,79.2,49,125,0.452,758.7,208,72.7,5.1,45.6,-100,1,0.63
IOT-0000924,SENS-0384,energy,Transit,40.869724,-74.18088,2023-03-06 20:08:46,11.55,87.8,115,142,1.368,478.3,58,71.0,,78.6,-64,0,0.87
IOT-0000925,SENS-0056,temperature,Residential,40.513034,-73.780111,2023-04-13 22:03:13,12.58,69.3,369,34,3.366,656.5,251,61.0,38.2,39.5,-45,1,0.98
IOT-0000926,SENS-0298,temperature,Transit,40.733487,-73.895209,2023-09-14 02:07:26,15.47,83.1,333,189,37.538,838.4,250,91.0,65.2,27.9,-49,1,0.67
IOT-0000927,SENS-0337,noise,Government,40.794217,-73.765297,2024-05-10 12:38:16,17.52,25.1,315,64,47.404,803.9,43,82.3,99.0,16.8,-74,0,0.92
IOT-0000928,SENS-0385,pedestrian,Residential,40.839039,-74.004496,2024-12-27 04:25:52,4.69,88.9,272,194,,0.2,4,83.9,84.3,28.8,-64,0,0.6
IOT-0000929,SENS-0365,parking,Residential,40.759897,-73.952763,2023-10-30 16:01:19,14.88,54.4,335,200,26.508,141.5,94,49.1,69.1,38.5,-72,0,0.76
IOT-0000930,SENS-0428,air_quality,Mixed Use,40.553769,-73.759995,2023-03-18 01:46:11,12.13,48.0,464,,11.198,839.9,112,85.9,30.7,41.2,-96,0,0.65
IOT-0000931,SENS-0448,parking,Commercial,40.508888,-74.122749,2024-01-19 22:27:55,16.04,72.0,-1,64,13.832,,20,77.0,37.4,32.4,-95,1,0.69
IOT-0000932,SENS-0371,temperature,Mixed Use,40.757385,-73.742851,2023-11-18 05:43:23,17.48,27.1,32,30,39.83,234.1,271,37.7,55.7,45.8,-62,1,0.74
IOT-0000933,SENS-0066,water,Commercial,40.743553,-74.22531,2024-10-18 12:05:55,-1.31,89.2,368,140,46.885,835.9,3,33.4,50.3,11.4,-87,0,0.99
IOT-0000934,SENS-0349,water,Restricted,40.704068,-73.856782,2023-12-25 21:42:25,15.62,33.5,442,58,40.548,694.4,299,59.8,6.7,24.7,-103,1,0.78
IOT-0000935,SENS-0094,noise,Residential,40.656351,-73.960474,2024-08-20 18:22:27,21.46,34.7,340,153,41.693,260.1,266,82.3,50.2,78.9,-70,1,0.95
IOT-0000936,SENS-0075,water,Industrial,40.501135,-73.801758,2023-02-16 17:44:14,12.86,37.8,121,142,40.17,576.9,7,71.4,38.5,84.6,-90,0,0.99
IOT-0000937,SENS-0351,parking,Commercial,40.696525,-73.836701,2024-03-02 22:15:34,21.07,68.2,137,148,4.996,641.8,163,77.0,3.6,26.1,-43,0,0.77
IOT-0000938,SENS-0136,noise,Transit,40.625488,-73.888046,2024-11-25 09:40:42,12.1,45.4,351,129,0.974,338.7,19,65.0,44.4,71.9,-49,0,0.85
IOT-0000939,SENS-0143,water,Commercial,40.677486,-74.204698,2024-05-17 19:54:17,26.9,54.4,-1,17,7.044,904.7,78,104.9,20.6,85.6,-53,1,0.91
IOT-0000940,SENS-0085,air_quality,Mixed Use,40.579756,-74.155736,2024-07-11 04:34:02,13.42,59.4,100,15,49.343,951.9,18,,63.7,73.6,-92,0,0.66
IOT-0000941,SENS-0326,temperature,Government,40.8474,-74.207168,2023-03-25 03:13:19,19.81,88.2,1,43,25.595,285.1,173,88.8,7.2,84.1,-71,0,0.72
IOT-0000942,SENS-0456,parking,Green,40.721832,-73.741619,2024-12-19 19:58:18,20.76,55.1,9,47,12.989,34.0,127,35.5,,72.3,-101,0,0.88
IOT-0000943,SENS-0040,noise,Commercial,40.829391,-74.041731,2023-03-01 02:47:10,21.05,58.2,-1,167,3.213,990.4,279,46.2,15.3,29.0,-91,1,0.97
IOT-0000944,SENS-0324,temperature,Restricted,40.722119,-73.934544,2024-01-15 10:27:00,5.2,88.8,495,55,36.237,339.3,157,64.2,11.3,32.4,-89,0,0.64
IOT-0000945,SENS-0273,air_quality,Restricted,40.537617,-74.228311,2023-05-25 22:34:34,16.11,44.5,99,61,45.406,593.7,286,30.8,85.0,33.9,-41,1,0.89
IOT-0000946,SENS-0059,air_quality,Government,40.516857,-74.088744,2024-08-03 06:45:59,21.67,,-1,92,19.529,307.2,172,82.9,47.9,44.6,-109,1,0.86
IOT-0000947,SENS-0363,traffic,Commercial,40.781139,-74.052152,2024-03-18 04:07:59,13.37,21.1,352,152,3.208,661.3,126,104.1,76.4,17.8,-42,0,0.63
IOT-0000948,SENS-0209,noise,Green,40.738591,-73.968826,2023-05-15 20:20:57,31.22,,248,14,36.121,884.5,129,39.2,81.4,99.0,-72,0,0.67
IOT-0000949,SENS-0284,traffic,Green,40.562146,-73.712476,2024-01-12 07:37:53,29.94,53.1,416,22,16.337,597.2,209,101.0,30.4,65.2,-59,1,0.83
IOT-0000950,SENS-0155,traffic,Residential,40.810839,-73.980588,2024-09-01 03:59:48,7.81,28.6,183,75,28.099,919.8,133,65.6,63.7,80.7,-65,0,0.65
IOT-0000951,SENS-0318,traffic,Mixed Use,40.597693,-74.214833,2024-03-07 00:01:24,12.37,68.8,235,28,47.608,112.2,141,80.4,91.1,35.8,-49,0,0.82
IOT-0000952,SENS-0364,energy,Commercial,40.841271,-74.137074,2024-05-26 04:06:34,18.65,59.6,105,185,14.986,29.7,11,63.2,32.0,68.8,-73,0,0.71
IOT-0000953,SENS-0016,traffic,Residential,40.737972,-74.206753,2024-10-22 11:51:25,9.73,36.0,445,135,15.955,503.7,94,44.9,17.5,94.3,-98,0,0.97
IOT-0000954,SENS-0272,air_quality,Residential,40.626695,-73.756867,2023-02-21 20:30:48,27.27,94.2,99,17,49.174,315.7,31,58.7,87.1,90.3,-72,0,0.88
IOT-0000955,SENS-0350,water,Government,40.544357,-73.796635,2024-12-18 22:35:15,28.54,56.6,421,162,7.764,507.7,,54.1,38.4,28.7,-64,0,0.76
IOT-0000956,SENS-0189,noise,Government,40.866993,-74.175317,2023-01-11 10:30:23,31.06,55.4,399,19,24.349,,170,94.2,4.0,25.0,-61,0,0.65
IOT-0000957,SENS-0263,air_quality,Mixed Use,40.789394,-73.884199,2023-04-15 01:24:59,26.76,,375,49,10.662,914.0,172,88.3,85.5,30.2,-72,0,0.99
IOT-0000958,SENS-0376,traffic,Green,40.62559,-73.756673,2024-05-17 05:44:03,10.16,76.2,363,67,38.146,435.8,252,79.1,37.4,9.6,-91,1,0.86
IOT-0000959,SENS-0443,energy,Residential,40.859234,-74.003441,2023-06-30 15:18:41,14.51,80.6,392,98,37.338,322.6,227,97.5,26.0,77.3,-85,1,0.61
IOT-0000960,SENS-0075,temperature,Green,40.817507,-74.224847,2023-03-02 04:39:21,9.46,28.2,147,176,24.836,118.8,299,90.5,35.0,22.3,-41,1,0.96
IOT-0000961,SENS-0051,air_quality,Commercial,40.619163,-73.805983,2024-05-03 06:55:24,20.62,57.2,47,182,4.979,85.1,176,85.9,17.1,87.9,-59,0,0.98
IOT-0000962,SENS-0298,air_quality,Mixed Use,40.863014,-73.959035,2024-10-03 07:41:10,10.32,36.4,309,43,20.77,760.1,7,85.4,75.8,34.1,-49,0,0.92
IOT-0000963,SENS-0243,temperature,Green,40.835868,-74.015308,2024-06-17 09:47:18,14.7,90.8,26,48,28.628,131.8,298,31.8,66.7,32.4,-48,1,0.78
IOT-0000964,SENS-0458,water,Commercial,40.764398,-74.113357,2023-09-18 07:55:15,13.3,72.2,379,56,33.515,223.0,69,44.7,34.7,70.1,-47,0,0.74
IOT-0000965,SENS-0323,energy,Transit,40.758877,-73.727851,2024-03-20 14:19:07,11.7,87.1,457,57,8.393,600.4,70,42.4,28.3,6.9,-51,0,0.81
IOT-0000966,SENS-0441,noise,Government,40.788578,-73.845782,2023-12-09 22:08:15,,50.8,368,119,16.91,737.3,163,34.3,45.6,95.9,-78,0,0.77
IOT-0000967,SENS-0101,water,Residential,40.713213,-74.214016,2023-10-31 16:38:50,15.57,,216,2,35.287,828.6,76,46.6,51.5,35.6,-47,0,0.95
IOT-0000968,SENS-0233,water,Industrial,40.530289,-74.043125,2023-07-17 02:11:38,,,85,82,32.577,95.9,174,96.1,57.9,38.5,-104,0,0.75
IOT-0000969,SENS-0461,noise,Transit,40.665406,-73.977204,2024-12-17 21:37:25,21.5,79.7,427,124,28.612,49.8,256,89.4,32.7,22.9,-68,1,0.69
IOT-0000970,SENS-0062,temperature,Mixed Use,40.653468,-73.773733,2024-08-12 13:46:15,27.12,61.9,291,4,,347.5,186,92.5,61.0,9.6,-108,0,0.73
IOT-0000971,SENS-0318,energy,Residential,40.588089,-73.927299,2023-05-27 15:04:09,8.84,48.3,375,48,34.976,336.5,2,68.2,44.1,45.6,-92,0,0.79
IOT-0000972,SENS-0202,traffic,Commercial,40.633016,-74.066847,2024-01-01 19:34:54,12.05,72.8,-1,27,14.315,318.5,88,84.3,64.0,26.0,-97,1,0.99
IOT-0000973,SENS-0027,temperature,Transit,40.860558,-74.062041,2023-01-10 13:02:01,4.05,47.3,45,75,17.839,,174,81.3,36.9,9.2,-103,0,0.74
IOT-0000974,SENS-0146,air_quality,Restricted,40.557684,-74.216803,2024-03-15 18:02:59,32.26,47.6,204,178,0.473,728.1,142,48.2,84.5,90.4,-96,0,0.91
IOT-0000975,SENS-0150,air_quality,Industrial,40.792883,-74.075076,2023-08-23 12:32:25,24.76,40.7,422,52,17.641,472.1,158,90.5,64.6,62.0,-110,0,0.62
IOT-0000976,SENS-0370,traffic,Mixed Use,40.810451,-73.946946,2023-03-10 11:16:01,16.98,23.3,396,16,27.866,722.7,85,77.4,43.7,83.6,-71,0,0.78
IOT-0000977,SENS-0376,pedestrian,Restricted,40.849054,-73.854033,2023-11-06 01:19:13,,49.9,210,15,18.612,169.8,284,65.5,80.3,85.1,-95,1,0.78
IOT-0000978,SENS-0218,water,Green,40.600059,-74.030556,2023-12-11 03:13:15,19.69,86.3,157,174,1.061,280.1,170,106.7,91.1,30.4,-90,0,0.76
IOT-0000979,SENS-0152,noise,Industrial,40.584172,-73.805292,2024-04-04 16:09:48,14.1,80.8,163,7,10.799,169.7,79,44.2,79.0,30.3,-44,0,1.0
IOT-0000980,SENS-0157,air_quality,Green,40.722365,-73.734699,2024-11-04 03:20:56,14.03,92.7,238,13,15.642,558.2,154,98.0,1.0,89.8,-51,0,0.65
IOT-0000981,SENS-0219,noise,Commercial,40.666312,-73.883952,2024-07-20 07:35:54,27.61,89.9,426,120,26.116,216.4,28,66.3,15.4,67.5,-75,0,0.82
IOT-0000982,SENS-0284,temperature,Commercial,40.849567,-73.702752,2024-09-07 15:40:49,24.31,29.2,102,180,47.731,68.0,226,,0.4,94.0,-63,1,0.66
IOT-0000983,SENS-0451,pedestrian,Transit,40.65812,-74.157713,2024-07-07 17:24:13,,88.4,430,,30.091,67.2,26,96.5,65.6,88.9,-52,0,0.64
IOT-0000984,SENS-0498,water,Mixed Use,40.690912,-74.181851,2023-01-22 12:49:37,13.75,74.0,157,24,38.018,316.6,49,60.4,,42.2,-100,0,0.74
IOT-0000985,SENS-0210,noise,Industrial,40.641457,-73.835612,2024-12-07 21:51:42,,57.2,106,39,38.342,249.6,159,53.0,30.6,61.2,-48,0,0.84
IOT-0000986,SENS-0164,water,Mixed Use,40.789176,-73.784431,2024-04-11 06:40:56,20.23,81.3,316,114,25.864,851.7,234,72.1,2.3,41.5,-51,1,0.78
IOT-0000987,SENS-0480,energy,Residential,40.90412,-73.983072,2024-02-21 11:28:47,26.28,87.9,337,47,19.742,689.0,105,75.5,9.3,44.8,-69,0,0.66
IOT-0000988,SENS-0091,temperature,Restricted,40.604184,-73.815227,2024-07-02 15:33:18,28.93,41.1,55,80,0.487,597.8,129,38.3,19.1,39.3,-52,0,0.61
IOT-0000989,SENS-0363,air_quality,Industrial,40.54232,-73.700774,2023-02-13 05:14:10,21.62,91.5,275,48,31.003,56.1,169,40.9,57.6,55.3,-105,0,0.72
IOT-0000990,SENS-0119,pedestrian,Mixed Use,40.697582,-74.156193,2023-04-04 04:12:24,15.76,82.1,51,184,0.841,492.9,71,74.5,42.7,62.0,-80,0,0.94
IOT-0000991,SENS-0271,traffic,Transit,40.555517,-73.932829,2023-05-02 20:45:32,17.78,70.1,409,,13.577,984.7,,,5.8,96.0,-93,0,0.89
IOT-0000992,SENS-0221,water,Industrial,40.774956,-74.053836,2023-12-30 21:59:59,16.39,50.0,499,105,5.916,434.1,156,65.5,83.8,49.2,-50,0,0.92
IOT-0000993,SENS-0423,parking,Residential,40.867385,-74.076681,2024-11-12 07:52:57,16.87,28.0,491,53,,689.2,123,87.5,,91.8,-82,0,0.72
IOT-0000994,SENS-0398,air_quality,Government,40.513186,-73.854205,2023-09-05 05:48:10,21.29,50.1,-1,174,30.179,95.4,259,75.5,74.4,37.3,-50,1,0.74
IOT-0000995,SENS-0160,pedestrian,Industrial,40.543658,-73.720543,2023-08-30 01:10:07,8.26,77.4,36,45,42.758,718.7,33,71.0,28.6,87.4,-78,0,0.91
IOT-0000996,SENS-0326,energy,Industrial,40.638743,-73.857015,2023-08-07 15:17:29,20.98,38.1,354,159,47.284,80.4,32,90.4,20.2,83.9,-81,0,0.74
IOT-0000997,SENS-0140,temperature,Government,40.716411,-73.729949,2023-10-08 08:23:11,10.29,52.2,474,127,6.921,723.9,135,98.8,88.0,54.2,-86,0,0.84
IOT-0000998,SENS-0167,water,Government,40.907633,-73.900881,2023-03-20 00:47:53,26.21,,264,,25.402,336.1,208,35.4,37.0,79.7,-59,1,0.95
IOT-0000999,SENS-0160,parking,Commercial,40.564589,-73.924474,2023-06-28 22:41:14,24.41,79.3,-1,175,23.196,183.2,80,35.7,60.0,25.5,-106,1,0.8
IOT-0001000,SENS-0095,noise,Green,40.780482,-74.051226,2023-04-09 17:25:44,12.87,91.5,85,38,24.576,559.5,108,51.2,,59.3,-85,0,0.91
IOT-0001001,SENS-0335,energy,Transit,40.600056,-74.05388,2024-10-30 19:03:31,12.33,28.7,161,183,26.979,731.1,34,107.3,64.0,25.6,-47,0,0.75
IOT-0001002,SENS-0450,pedestrian,Transit,40.568681,-73.954009,2024-05-18 04:04:01,31.0,55.7,377,144,22.536,591.7,139,90.6,2.9,96.0,-101,0,0.89
IOT-0001003,SENS-0432,temperature,Transit,40.661313,-73.980288,2024-10-14 21:20:31,17.08,70.4,447,17,12.232,387.6,46,47.2,45.0,44.7,-86,0,0.72
IOT-0001004,SENS-0315,parking,Transit,40.646708,-73.725201,2024-10-08 17:50:27,23.78,70.9,324,93,13.476,544.2,238,97.3,36.7,85.7,-46,1,0.99
IOT-0001005,SENS-0036,water,Government,40.869937,-73.830499,2023-04-15 07:31:57,16.14,37.4,373,13,13.673,625.0,154,89.8,49.1,85.4,-94,0,0.99
